Time;Channel A;Channel B
(ms);(V);(V)
;;
-4.51826702;4.08887;2.56386
-4.49778702;4.08887;2.56386
-4.47730702;4.177068;2.652669
-4.45682702;4.177068;2.652669
-4.43634702;4.177068;2.652669
-4.41586702;4.08887;2.652669
-4.39538702;4.177068;2.652669
-4.37490702;4.08887;2.741173
-4.35442702;4.177068;2.741173
-4.33394702;4.08887;2.829981
-4.31346702;4.177068;2.829981
-4.29298702;4.177068;2.829981
-4.27250702;4.177068;2.829981
-4.25202702;4.08887;2.91879
-4.23154702;4.08887;2.91879
-4.21106702;4.177068;2.91879
-4.19058702;4.177068;2.91879
-4.17010702;4.08887;3.007599
-4.14962702;4.08887;3.007599
-4.12914702;4.177068;3.007599
-4.10866702;4.177068;3.007599
-4.08818702;4.177068;3.007599
-4.06770702;4.177068;3.007599
-4.04722702;4.177068;3.096103
-4.02674702;4.08887;3.096103
-4.00626702;4.177068;3.184912
-3.98578702;4.177068;3.184912
-3.96530702;4.177068;3.184912
-3.94482702;4.177068;3.184912
-3.92434702;4.177068;3.184912
-3.90386702;4.177068;3.273721
-3.88338702;4.177068;3.184912
-3.86290702;4.177068;3.273721
-3.84242702;4.177068;3.362224
-3.82194702;4.177068;3.362224
-3.80146702;4.177068;3.362224
-3.78098702;4.177068;3.362224
-3.76050702;4.177068;3.362224
-3.74002702;4.177068;3.451033
-3.71954702;4.177068;3.451033
-3.69906702;4.177068;3.539842
-3.67858702;4.177068;3.539842
-3.65810702;4.177068;3.539842
-3.63762702;4.177068;3.539842
-3.61714702;4.177068;3.539842
-3.59666702;4.177068;3.539842
-3.57618702;4.177068;3.628345
-3.55570702;4.177068;3.628345
-3.53522702;4.177068;3.717155
-3.51474702;4.177068;3.717155
-3.49426702;4.177068;3.717155
-3.47378702;4.177068;3.717155
-3.45330702;4.177068;3.717155
-3.43282702;4.177068;3.717155
-3.41234703;4.177068;3.805963
-3.39186703;4.177068;3.805963
-3.37138703;4.177068;3.894467
-3.35090703;4.177068;3.894467
-3.33042703;4.177068;3.894467
-3.30994703;4.177068;3.894467
-3.28946703;4.177068;3.983276
-3.26898703;4.177068;3.983276
-3.24850703;4.177068;3.983276
-3.22802703;4.177068;4.072085
-3.20754703;4.177068;4.072085
-3.18706703;4.177068;4.072085
-3.16658703;4.177068;4.072085
-3.14610703;4.177068;4.072085
-3.12562703;4.177068;4.072085
-3.10514703;4.177068;4.072085
-3.08466703;4.177068;4.160588
-3.06418703;4.177068;4.160588
-3.04370703;4.177068;4.249397
-3.02322703;4.177068;4.249397
-3.00274703;4.177068;4.249397
-2.98226703;4.177068;4.249397
-2.96178703;4.177068;4.338206
-2.94130703;4.177068;4.338206
-2.92082703;4.177068;4.338206
-2.90034703;4.177068;4.338206
-2.87986703;4.265267;4.338206
-2.85938703;4.177068;4.427015
-2.83890703;4.177068;4.427015
-2.81842703;4.177068;4.427015
-2.79794703;4.177068;4.427015
-2.77746703;4.177068;4.427015
-2.75698703;4.177068;4.427015
-2.73650703;4.177068;4.427015
-2.71602703;4.177068;4.515519
-2.69554703;4.177068;4.515519
-2.67506703;4.177068;4.515519
-2.65458703;4.177068;4.515519
-2.63410703;4.177068;4.515519
-2.61362703;4.177068;4.604328
-2.59314703;4.177068;4.604328
-2.57266703;4.177068;4.693136
-2.55218703;4.177068;4.604328
-2.53170703;4.177068;4.693136
-2.51122703;4.177068;4.693136
-2.49074703;4.265267;4.693136
-2.47026703;4.177068;4.693136
-2.44978703;4.177068;4.693136
-2.42930703;4.177068;4.693136
-2.40882703;4.265267;4.693136
-2.38834703;4.177068;4.78164
-2.36786703;4.177068;4.78164
-2.34738703;4.177068;4.78164
-2.32690703;4.177068;4.78164
-2.30642703;4.177068;4.78164
-2.28594703;4.177068;4.78164
-2.26546703;4.265267;4.78164
-2.24498703;4.177068;4.78164
-2.22450703;4.265267;4.78164
-2.20402703;4.177068;4.78164
-2.18354703;4.265267;4.870449
-2.16306703;4.265267;4.870449
-2.14258703;4.265267;4.959258
-2.12210703;4.265267;4.870449
-2.10162703;4.177068;4.959258
-2.08114703;4.265267;4.959258
-2.06066703;4.265267;4.959258
-2.04018703;4.265267;4.959258
-2.01970703;4.265267;4.959258
-1.99922703;4.265267;4.959258
-1.97874703;4.265267;4.959258
-1.95826703;4.265267;4.959258
-1.93778703;4.265267;5.047761
-1.91730703;4.265267;5.047761
-1.89682703;4.177068;4.959258
-1.87634703;4.265267;5.047761
-1.85586703;4.265267;5.047761
-1.83538703;4.265267;5.047761
-1.81490703;4.265267;5.047761
-1.79442703;4.265267;5.047761
-1.77394703;4.265267;5.13657
-1.75346704;4.265267;5.13657
-1.73298704;4.265267;5.13657
-1.71250704;4.265267;5.13657
-1.69202704;4.265267;5.13657
-1.67154704;4.265267;5.13657
-1.65106704;4.265267;5.13657
-1.63058704;4.265267;5.13657
-1.61010704;4.265267;5.13657
-1.58962704;4.265267;5.13657
-1.56914704;4.265267;5.13657
-1.54866704;4.353466;5.13657
-1.52818704;4.265267;5.13657
-1.50770704;4.265267;5.13657
-1.48722704;4.265267;5.13657
-1.46674704;4.265267;5.13657
-1.44626704;4.265267;5.13657
-1.42578704;4.265267;5.13657
